ID,Age,Netflix,Hulu,Prime_Video,Disney
2224,all,1,0,0,0
2226,all,1,0,0,0
2227,all,1,0,0,0
2228,all,1,0,1,0
2229,all,1,0,0,0
2230,all,1,0,0,0
2231,all,1,0,0,0
2234,all,1,0,0,0
2235,all,1,0,0,0
2236,all,1,0,0,0
2237,all,1,0,0,0
2239,all,1,0,0,0
2241,all,1,0,0,0
2242,all,1,0,0,0
2244,all,1,0,0,0
2249,all,1,0,0,0
2251,all,1,0,0,0
2252,all,1,0,0,0
2254,all,1,0,0,0
2255,all,1,0,0,0
2256,all,1,0,0,0
2258,all,1,0,0,0
2259,all,1,0,0,0
2260,all,1,0,0,0
2263,all,1,0,0,0
2265,all,1,0,0,0
2266,all,1,0,0,0
2267,all,1,0,0,0
2268,all,1,0,0,0
2269,all,1,0,0,0
2270,all,1,0,0,0
2271,all,1,0,0,0
2274,all,1,0,0,0
2275,all,1,0,0,0
2276,all,1,0,0,0
2277,all,1,0,0,0
2278,all,1,0,0,0
2279,all,1,0,0,0
2280,all,1,0,0,0
2283,all,1,0,0,0
2284,all,1,0,0,0
2285,all,1,0,0,0
2286,all,1,0,0,0
2287,all,1,0,0,0
2288,all,1,0,0,0
2289,all,1,0,0,0
2291,all,1,0,0,0
2292,all,1,0,0,0
2294,all,1,0,0,0
2295,all,1,0,0,0
2296,all,1,0,0,0
2298,all,1,0,0,0
2299,all,1,0,0,0
2300,all,1,0,0,0
2301,all,1,0,0,0
2302,all,1,0,0,0
2303,all,1,0,0,0
2305,all,1,0,0,0
2306,all,1,0,1,0
2307,all,1,0,0,0
2308,all,1,0,0,0
2310,all,1,0,0,0
2311,all,1,0,0,0
2312,all,1,0,0,0
2313,all,1,0,0,0
2314,all,1,0,0,0
2316,all,1,0,0,0
2318,all,1,0,0,0
2319,all,1,0,0,0
2320,all,1,0,0,0
2322,all,1,0,0,0
2323,all,1,0,0,0
2324,all,1,0,0,0
2325,all,1,0,1,0
2327,all,1,0,0,0
2328,all,1,0,0,0
2329,all,1,0,0,0
2330,all,1,0,0,0
2331,all,1,0,0,0
2332,all,1,0,0,0
2334,all,1,0,0,0
2335,all,1,0,0,0
2336,all,1,0,0,0
2338,all,1,0,1,0
2339,all,1,0,0,0
2340,all,1,0,0,0
2341,all,1,0,0,0
2342,all,1,0,0,0
2343,all,1,0,0,0
2345,all,1,0,0,0
2348,all,1,1,0,0
2349,all,1,0,0,0
2350,all,1,0,0,0
2353,all,1,0,0,0
2355,all,1,0,0,0
2356,all,1,0,0,0
2357,all,1,0,0,0
2359,all,1,0,0,0
2361,all,1,0,0,0
2362,all,1,0,0,0
2363,all,1,0,0,0
2364,all,1,0,0,0
2365,all,1,0,0,0
2366,all,1,0,0,0
2367,all,1,0,0,0
2371,all,1,0,0,0
2374,all,1,0,0,0
2376,all,1,0,1,0
2377,all,1,0,0,0
2379,all,1,0,0,0
2380,all,1,0,0,0
2381,all,1,0,0,0
2382,all,1,0,0,0
2384,all,1,0,0,0
2388,all,1,0,1,0
2389,all,1,0,1,0
2390,all,1,0,0,0
2391,all,1,0,0,0
2392,all,1,0,0,0
2393,all,1,0,0,0
2394,all,1,0,1,0
2397,all,1,0,1,0
2401,all,1,0,0,0
2403,all,1,0,0,0
2406,all,1,0,0,0
2408,all,1,0,0,0
2409,all,1,0,0,0
2410,all,1,0,0,0
2411,all,1,0,0,0
2413,all,1,0,0,0
2414,all,1,0,0,0
2415,all,1,0,0,0
2417,all,1,0,0,0
2419,all,1,0,0,0
2420,all,1,0,0,0
2421,all,1,0,0,0
2422,all,1,0,0,0
2424,all,1,0,1,0
2425,all,1,0,0,0
2426,all,1,0,1,0
2427,all,1,0,0,0
2428,all,1,0,0,0
2429,all,1,0,0,0
2431,all,1,0,0,0
2432,all,1,0,0,0
2433,all,1,0,1,0
2434,all,1,0,0,0
2435,all,1,0,0,0
2436,all,1,0,0,0
2437,all,1,0,0,0
2439,all,1,0,0,0
2440,all,1,0,0,0
2441,all,1,0,0,0
2442,all,1,0,1,0
2444,all,1,0,0,0
2445,all,1,0,0,0
2447,all,1,0,0,0
2448,all,1,0,0,0
2449,all,1,0,0,0
2450,all,1,0,0,0
2453,all,1,0,0,0
